LigandID,Score,SMILES,OnBits
8386,30.7,O(C[C@@H](O)C)C[C@H]1[C@H](OC[C@H](O)C)[C@H](OC[C@@H](O)C)[C@@H](OC[C@@H](O)C)[C@H](O[C@@H]2[C@H](OC[C@H](O)C)[C@H](OC[C@@H](O)C)[C@@H](OC[C@H](O)C)O[C@H]2COC[C@@H](O)C)O1,"1,33,53,60,80,104,112,118,159,163,227,283,299,309,339,357,455,610,656,661,669,693,695,712,740,807,823,897,913,923,926,947,953,968,1019"
5877,17.6,O=[N+]([O-])c1c2c(C[C@H]3N(C)C(=O)[C@@](O)(Cc4cc(O)ccc4)N(C)C3=O)c[nH]c2ccc1,"5,15,33,36,42,64,65,80,90,94,119,121,130,164,171,199,255,314,325,328,354,356,364,381,387,397,429,458,549,555,578,650,656,667,691,710,715,716,726,730,745,753,759,806,807,838,849,855,875,878,912,913,918,935,939,960,971,1001,1019"
5587,1.3,O=C(OC(C)C)CCC/C=C\C[C@@H]1[C@H](CCC(=O)CCCCCCC)[C@@H](O)C[C@@H]1O,"1,7,33,69,80,119,184,229,233,243,256,268,283,294,316,332,362,375,401,408,417,420,540,585,591,627,637,650,694,695,709,721,728,731,775,787,794,807,832,849,887,893,895,922,926,954,1015,1019"
1602,-2.1,O=C(N(C)C)[C@H](N(C(=O)/C=C/C)CCC)CC,"1,31,33,80,113,139,208,271,294,297,460,472,520,538,552,597,615,629,650,694,737,794,807,837,844,860,881,893,927,1001"
7431,21.5,O=C(OCCO)CCC(=O)Oc1c(C)c(C)c2O[C@@](CCC[C@@H](CCC[C@@H](CCCC(C)C)C)C)(C)CCc2c1C,"1,10,13,14,33,36,80,118,138,146,147,170,185,222,250,252,258,262,270,283,333,345,356,361,362,399,406,441,473,489,540,599,650,656,672,677,687,695,698,701,705,714,739,740,741,755,764,795,807,823,836,856,887,893,895,926"
6558,24.9,O=C(Nc1c2OC(c3nn[n-]n3)=CC(=O)c2ccc1)c1ccc(OCCCCc2ccccc2)cc1,"10,13,15,21,42,64,80,102,121,128,133,140,160,175,200,219,225,235,254,288,314,322,324,333,356,361,365,378,389,428,476,486,549,580,636,641,650,656,658,666,672,673,692,695,718,726,730,731,771,779,792,807,849,875,887,893,920,942,947,978,982"
4176,2.3,Fc1ccc(C(=O)CCC[N+H]2CCC(O)(c3ccc(C)cc3)CC2)cc1,"91,140,147,457,807,844"
7341,33.9,O=C([O-])C[C@@H](c1ccccc1)C1=C([O-])[C@@](C/C(=C(\C)/C)/CCC(C)C)(C/C=C(\C)/C)[C@@H]2O[C@@H](C)[C@@H](C)C(=O)[C@H]2C1=O,"0,1,33,36,38,64,68,75,76,80,120,133,175,202,223,233,266,271,276,283,285,286,314,341,356,368,389,412,429,431,438,455,479,497,532,540,557,558,563,611,650,656,678,691,694,715,722,726,739,748,761,785,789,807,823,836,838,849,893,897,901,910,926,948,962,998,1017,1019"
815,-4.2,Cl[C@H](F)C(F)(F)OC(F)F,"1,26,114,223,317,406,429,518,655,659,695,723,725,904,914,916"
847,-3.9,N#CCCN[C@@H](Cc1ccccc1)C,"1,33,42,64,65,79,80,128,175,244,283,349,356,360,389,413,547,667,674,704,726,730,782,790,849,857,940,994,1021"
4643,21.4,O=C1[C@@H](O)[C@@]2(C)[C@@H]3[C@@]4(O)[C@@H](O)C(=C)[C@H]5[C@@]3([C@H](OC(=O)C5)C[C@@H]2C(C)=C1)CO4,"33,35,36,51,84,111,130,141,171,200,217,231,233,250,268,293,314,342,356,386,432,460,506,514,516,542,567,591,598,631,650,656,698,699,706,750,781,795,807,815,825,831,849,888,926,970,996,998,1017,1019"
7294,31.5,O[C@H]1CC(C)(C)C(/C=C\C(=C\C=C/C(=C/C=C/C=C(/C=C\C=C(/C=C\C=2C(C)(C)CCCC=2C)\C)\C)/C)\C)=C(C)C1,"4,31,33,36,55,84,138,173,231,233,250,259,264,295,325,327,356,432,444,491,500,552,590,602,618,642,644,679,694,698,714,718,726,803,807,835,926,932,933,953,978,1017,1019"
7000,3.7,O=C([O-])C[N+H]([C@H](CN(CC(=O)[O-])CC[N+H](CC(=O)[O-])CC(=O)[O-])Cc1ccc(OCC)cc1)CC(=O)[O-],"91,140,147,457,807,844"
580,-4.1,Oc1cc([N+](CC)(C)C)ccc1,"15,33,64,65,80,116,171,294,356,381,414,578,603,604,619,628,667,726,745,764,795,807,849,875"
2904,8.1,O[C@H]1CC(C)(C)[C@@H]2[C@@](C)(c3c(cc(C(C)C)c(O)c3)CC2)C1,"1,33,36,43,61,68,104,121,123,180,208,212,233,237,250,283,301,356,401,478,578,583,590,598,679,713,714,797,807,849,851,860,875,886,915,926,956,1019,1022"
8224,82.0,Clc1c(OC)cc2cc1N(C)C(=O)C[C@@H](OC(=O)[C@H](N(C(=O)CC(C)C)C)C)[C@@]1(C)O[C@H]1[C@@H](C)C1OC(=O)NC(O)([C@H](OC)/C=C/C=C(/C)\C2)C1,"1,33,34,36,42,46,50,59,79,80,90,102,106,115,121,122,130,139,147,154,179,214,225,231,232,249,250,264,266,271,283,285,287,288,314,338,349,356,482,497,512,527,540,561,568,650,652,656,659,669,672,679,695,698,733,750,779,795,798,801,807,823,841,849,850,857,861,862,875,881,883,884,893,901,926,935,937,946,953,955,972,978,987,994,1000,1011,1019,1023"
5242,14.2,Cl/C(=C(\c1ccc(OCC[N+H](CC)CC)cc1)/c1ccccc1)/c1ccccc1,"91,140,147,457,807,844"
1196,-3.1,O=C1C([C@H](CC)C)(CC)C(=O)NC(=O)N1,"1,33,36,80,90,243,283,294,312,314,327,356,440,520,548,597,650,664,713,791,822,885,950"
5228,6.2,Fc1cc2c(O[C@H]([C@@H](O)C[N+H2]C[C@H](O)[C@@H]3Oc4c(cc(F)cc4)CC3)CC2)cc1,"91,140,147,457,807,844"
2958,4.2,C(C)[N+@@H]1[C@H](C)/C(=C\2/c3c(cccc3)CCc3c/2cccc3)/CC1,"91,140,147,457,807,844"
3835,8.1,O=C(C)[C@@H]1C(=O)[C@]2(C)c3c(O)c(C)c(O)c(C(=O)C)c3OC2=CC1=O,"0,15,33,36,84,118,137,157,196,202,250,252,270,314,356,435,466,516,577,578,586,650,656,667,677,691,698,747,786,788,796,807,822,849,893,946,954,964,968,1017,1019"
8141,22.9,S(S/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C)/C(=C(\N(C=O)Cc1c(N)nc(C)nc1)/C)/CCOC(=O)C(C)C,"1,13,33,44,59,66,79,80,102,116,120,147,197,256,283,284,293,295,325,351,356,371,378,428,433,435,507,511,525,540,579,582,612,650,694,695,698,762,807,831,840,849,881,893,926,949,965,994,1004,1017"
6393,7.0,O=C(N(C(Cc1ccccc1)(C)C)C)C[N+H](CC(=O)N(C(Cc1ccccc1)(C)C)C)CCO,"91,140,147,457,807,844"
5423,48.7,O[C@@H]1C[C@@H]2[C@@](C)([C@@H]3[C@H]([C@@H]4[C@@](C)([C@H]5[C@H](C)C6(O[C@@H]5C4)OC[C@@H](C)CC6)CC3)CC2)CC1,"26,33,36,46,71,105,124,138,144,186,192,222,233,250,255,265,266,268,285,301,320,324,345,385,445,453,500,508,519,522,528,529,590,622,645,656,775,795,807,890,899,926,927,956,999,1009,1014,1017,1019"
6918,38.2,O([C@H](C[C@H](C)C1=C2[C@](C)([C@@]3(C)[C@H]([C@@H](O)C2)[C@]2(C)[C@H](C(C)(C)C(=O)CC2)CC3)CC1)[C@@H]1C(C)(C)O1)C(=O)C,"1,5,11,33,34,36,46,69,78,80,116,138,188,190,231,233,250,258,267,281,283,301,302,314,333,343,356,365,370,394,400,412,418,428,449,453,478,502,512,523,530,550,555,633,647,650,656,680,695,714,717,733,807,831,849,893,926,966,1017,1019,1021"
8493,85.5,O=C(O[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](CO)O1)[C@@]1(C)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@H]3[C@](C)([C@@]4(CO)C([C@@H]5[C@](C(=O)O[C@H]6[C@H](O)[C@@H](O)[C@H](O)[C@H](CO)O6)(CC4)CCC(C)(C)C5)=CC3)CC[C@@H]12,"13,33,36,62,80,102,124,138,155,188,190,198,210,222,233,250,256,267,280,299,301,308,312,356,389,409,412,453,463,478,489,492,544,555,598,600,610,636,650,656,679,695,708,715,740,748,757,781,807,820,833,849,853,893,897,926,945,949,953,981,998,1010,1019,1020"
1571,-3.6,O=C(OCc1ccccc1)/C=C/c1ccccc1,"31,42,49,64,80,147,175,176,204,284,329,356,389,564,650,694,695,726,730,745,807,835,849,878,890,893,1009,1018"
5303,4.2,Clc1c(S[C@H](CCc2ccc(Cl)cc2)Cn2cncc2)c(Cl)ccc1,"1,15,21,46,64,77,80,116,216,219,249,310,349,356,366,378,439,460,483,494,561,573,578,579,630,659,667,692,726,730,739,779,816,825,842,843,849,898,927,932,935,952,974"
8557,111.1,O=C([O-])[C@@]12[C@@H](C=3[C@](C)([C@]4(C)[C@H]([C@]5(C)[C@H](C(C)(C)[C@H](O[C@@H]6[C@H](O[C@@H]7[C@@H](O[C@H]8[C@@H](O)[C@@H](O)[C@H](O)[C@H](C)O8)[C@@H](O)[C@@H](O)[C@@H](CO)O7)[C@H](O)[C@@H](O)CO6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,"13,22,33,36,53,73,80,86,138,155,181,202,210,222,233,240,249,250,265,267,280,285,292,299,301,308,322,354,356,357,389,409,412,418,453,463,478,489,492,549,550,555,576,598,600,610,650,656,669,679,695,715,722,729,740,757,772,781,802,807,820,831,833,848,849,857,869,871,889,893,897,899,904,926,927,938,939,953,981,1010,1019"
8055,107.4,O=C1[C@H]([C@@H](O)CCCCC)[C@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)[C@@H](O)[C@H](O)/C(/C)=C\C=C\C=C\C=C\C=C\[C@H](O)[C@H](C)O1,"1,18,33,59,80,125,163,164,171,208,225,227,233,259,266,268,285,290,294,314,346,348,356,359,394,407,420,438,463,533,539,590,591,642,650,656,662,676,678,689,698,722,739,750,753,794,807,835,849,862,887,890,926,941,971,1019"
3285,10.8,O=C1O[C@H]2[C@H](O)C[C@@H]3[C@@H]([N+@H](C)CC3)[C@H]2c2c1cc1OCOc1c2,"91,140,147,457,807,844"
6521,31.3,O[C@](CC/C=C(\C)/C)(C)[C@]1(O)[C@@H]2[C@@H](O)C[C@@H]3[C@@](C)([C@@]2(C)CC1)CC[C@H]1C(C)(C)[C@H](O)CC[C@@]31C,"5,10,31,33,36,80,101,114,130,138,175,233,250,260,267,268,282,284,301,392,401,412,453,464,465,478,479,549,550,555,558,610,694,712,733,760,788,807,849,854,855,884,889,904,926,927,960,1017,1019"
2894,4.7,O(C)[C@H]1[C@@H]2Oc3c(O)ccc4c3[C@@]32[C@H]([C@@H]([N+@H](C)CC3)C4)CC1,"91,140,147,457,807,844"
7807,27.6,O(C)c1c(OC)cc2c([C@H](Cc3cc(Oc4c(OC)cc5c([C@@H](Cc6ccc(O)cc6)[N+@H](C)CC5)c4)c(O)cc3)[N+@H](C)CC2)c1,"91,140,147,457,807,844"
5629,62.0,O=C1C(C)(C)[C@@H]2[C@](C)(C=3[C@H]([C@@]4(C)[C@](C)([C@H]5[C@](C)([C@H](C(C)C)CC5)CC4)CC=3)CC2)CC1,"1,8,33,36,61,64,78,88,93,112,116,138,188,243,250,253,258,283,301,310,314,345,356,412,452,453,478,527,531,570,647,650,665,678,712,714,757,761,781,831,849,860,926,994,1019"
380,-3.5,O=C(/C=C(/C=C)\C)CC(C)C,"1,33,80,96,115,266,283,285,342,455,524,607,621,650,690,694,718,807,823,836,893,959,1017"
5285,48.3,C(C)(C)[C@H]1[C@]2(C)[C@@H]([C@@]3(C)[C@@](C)([C@H]4[C@](C)([C@@H]5[C@](C)(C(C)=CCC5)CC4)CC3)CC2)CC1,"1,8,10,33,36,87,93,123,138,175,243,250,253,267,283,301,310,345,356,412,452,453,478,527,568,592,698,712,732,742,757,768,849,860,889,926,994,1019"
2563,-1.6,O=C(O[C@@]1([C@@H](CC=C)C[N+@H](C)CC1)c1ccccc1)CC,"91,140,147,457,807,844"
7452,30.0,O([C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](C)O1)c1cc([O-])c2C(=O)C(O[C@H]3[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](C)O3)=C(c3ccc(O)cc3)Oc2c1,"13,33,73,79,104,136,177,233,271,285,289,299,314,322,333,356,378,389,424,443,463,473,489,501,524,525,550,578,580,650,656,695,696,697,715,722,726,745,754,772,779,784,807,819,849,875,896,897,942,960,1004,1019"
1415,-3.6,O=C(OCCOCCCC)c1cnccc1,"13,19,33,64,80,145,147,219,294,301,356,361,378,437,498,511,562,568,579,591,625,650,691,695,718,726,794,807,842,849,881,887,893,938,961,968"
7916,70.6,O=C(O[C@H]1[C@@H](O)[C@H]2[C@@H](O)[C@H](O1)COC(=O)c1c(c(O)c(O)c(O)c1)-c1c(O)c(O)c(O)cc1C(=O)O2)c1cc(O)c(O)c(O)c1,"64,75,102,114,125,129,145,202,221,233,299,300,303,314,325,352,356,361,384,441,449,463,509,522,531,545,578,583,650,656,695,707,723,739,750,795,807,816,849,851,863,875,893,897,899,902,926,969,998,1019"
6487,27.1,O=C1[C@H]([C@@H]2[C@]3(C)[C@@H]([C@]4(C)[C@H](O)C[C@@H]5C(C)(C)[C@@H](O)CC[C@]5(C)[C@H]4CC3)CC2)C[C@@H](CC(C)C)O1,"1,31,33,36,80,133,138,141,233,250,267,268,283,301,310,314,335,356,367,413,453,455,478,519,537,549,562,610,632,650,656,676,694,750,760,768,788,807,818,823,862,879,889,926,927,941,1019,1021"
1198,-3.8,O(C)c1cc2[nH]c3c(C)nccc3c2cc1,"33,90,92,119,181,223,322,333,350,356,378,428,506,512,591,625,695,698,709,718,721,726,781,787,809,841,842,849,875,940,948,984,1020"
3197,1.9,Oc1c([C@H]2[C@@H](C(=C)C)CCC(C)=C2)c(O)cc(CCCCC)c1,"33,80,89,160,188,193,204,209,219,259,294,301,311,342,356,420,486,521,570,578,583,591,624,698,713,714,730,794,807,835,849,875,887,918,926,955,978,1007,1017,1019,1022"
3099,5.8,[C@@H](n1cncc1)(c1ccc(-c2ccccc2)cc1)c1ccccc1,"1,64,77,102,136,175,262,297,341,356,378,389,461,469,540,557,579,630,726,736,799,829,842,843,849,896,932,935,940"
3974,0.5,O=C(O[C@H]1[C@@H]2C(=C)C(=O)O[C@H]2[C@@H]2[C@H](C)[C@H](O)C[C@H]2C(=C)C1)C(CO)=C,"33,35,64,65,80,102,139,217,221,222,231,233,268,285,314,321,323,342,356,391,407,428,433,455,472,498,509,534,562,574,581,585,640,650,656,695,750,798,804,807,849,854,861,893,901,926,948,950,1019,1022"
4249,10.0,O=C(O[C@H]1[C@H](O)[C@@H]2C(=C)C(=O)O[C@H]2[C@H]2C(C)=CC(=O)[C@H]2[C@@H]1C)/C(=C\C)/C,"33,35,64,84,102,118,171,221,233,285,314,322,342,356,433,434,463,465,472,509,516,551,560,562,567,585,624,644,650,656,669,694,695,698,728,750,804,807,844,849,856,861,893,926,939,982,1017,1019"
7372,37.5,O=C[C@]12[C@@](O)(C[C@@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@@H](C)O3)CC1)CC[C@H]1[C@]3(O)[C@@](C)([C@H](O)C[C@@H]21)[C@H](C1=CC(=O)OC1)CC3,"13,33,36,57,63,67,73,82,84,109,119,130,131,138,197,233,245,250,263,268,285,299,301,313,314,324,336,356,357,360,441,463,489,493,503,508,519,529,550,574,580,590,609,650,656,679,682,694,695,699,722,738,760,772,804,805,807,811,817,849,857,869,891,897,926,974,1004,1008,1019"
2792,-1.4,C(N1c2c(Sc3c1cccc3)cccc2)[C@@H]1C[N+@H](C)CC1,"91,140,147,457,807,844"
651,-4.5,O[C@@H]1OC[C@@H](C)[C@@H]2[C@@H]1[C@@H](C)CC2,"33,105,233,285,301,380,475,522,576,609,622,656,756,801,802,807,835,854,899,914,926,968,1019"
5665,6.1,Cl[C@@H]([C@H](NC(=O)[C@H]1[N+@H](C)C[C@H](CCC)C1)[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](SC)O1)C,"91,140,147,457,807,844"
4899,1.0,Clc1ccc(Cc2n(CC[N+H](CC)CC)c3c(n2)cc([N+](=O)[O-])cc3)cc1,"91,140,147,457,807,844"
5179,4.7,Clc1c(C[N+@@H](CC(=O)N2CCOCC2)C)c(NC(=O)c2ccccc2)ccc1,"91,140,147,457,807,844"
7263,47.2,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](C)O1)[C@@H]1C[C@]2(O)[C@@](C)([C@@H]3[C@H]([C@]4(O)[C@@](C)([C@H](O)C3)[C@H](C3=CC(=O)OC3)CC4)CC2)CC1,"9,13,33,36,57,63,67,73,82,84,109,119,130,131,138,233,245,250,263,268,285,298,299,301,313,314,324,336,356,357,360,412,424,441,463,489,493,508,519,529,550,555,574,609,650,656,679,682,695,699,722,760,772,804,805,807,811,817,849,857,869,897,926,1008,1019"
6706,41.7,O=C1[C@H]2C(C)(C)[C@H](O)[C@H](O)C[C@@]2(C)[C@H]2C(=C1)C[C@]1(C)[C@H]([C@@]3(C)[C@H]([C@](CO)(C)[C@@H](O)CC3)CC1)CC2,"33,36,57,80,84,138,145,175,198,222,233,250,267,284,301,310,314,328,347,356,389,453,470,478,511,516,519,533,544,549,559,649,650,678,679,760,764,769,788,792,807,811,826,849,872,889,926,927,940,973,1008,1019"
2378,3.4,C[N+@H]1[C@H]2c3c(c4OCOc4cc3CC1)-c1c(cccc1)C2,"91,140,147,457,807,844"
7917,64.4,O([C@H]1[C@H](C)O[C@H](O[C@@H]2C[C@H]3[C@@](C)([C@H]4[C@H]([C@]5(O)[C@](C)([C@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)C[C@H]1O)[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)C1,"20,33,36,57,63,67,68,84,109,119,130,138,144,169,214,233,245,250,268,285,301,313,314,324,336,356,357,407,412,426,441,449,453,463,485,493,519,528,529,550,555,562,589,609,650,656,682,687,695,699,722,739,754,776,805,807,811,849,897,926,927,956,964,1008,1019"
2376,-2.9,O(C)C=1C(=O)n2c3c(c4c2cccc4)ccnc3C=1OC,"19,33,45,64,65,175,261,314,333,356,378,416,428,504,512,548,549,575,599,609,650,658,659,695,700,726,751,787,823,841,842,849,915,935,952,1020"
5554,1.6,P(=O)(OC[C@H]1[C@@H](OP(=O)([O-])[O-])[C@@H](O)[C@H](n2c3ncnc(N)c3nc2)O1)([O-])[O-],"9,71,75,80,112,147,152,163,189,192,194,209,219,229,233,303,356,378,428,433,435,463,486,489,519,548,563,577,610,620,643,650,656,672,675,692,695,700,715,786,807,849,863,897,926,932,935,962,1001,1019"
6716,82.6,O=C1[C@H]2C(C)(C)[C@H](O)[C@H](O)C[C@@]2(C)[C@H]2C(=C1)C[C@]1(C)[C@@H]([C@@]3(C)[C@H]([C@](CO)(C)[C@H](O)CC3)CC1)CC2,"33,36,57,80,84,138,145,175,198,222,233,250,267,284,301,310,314,328,347,356,389,453,470,478,511,516,519,533,544,549,559,649,650,678,679,760,764,769,788,792,807,811,826,849,872,889,926,927,940,973,1008,1019"
4803,12.1,O=C(OC)/C(=C\OC)/[C@@H]1[C@H](C=C)C[N+H]2[C@@H](C3(C(=O)Nc4c3cccc4)CC2)C1,"91,140,147,457,807,844"
5226,5.4,Fc1cc2c(O[C@H]([C@H](O)C[N+H2]C[C@H](O)[C@@H]3Oc4c(cc(F)cc4)CC3)CC2)cc1,"91,140,147,457,807,844"
4723,21.7,O(c1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@](O)(C#C)[C@H](O)C4)CC3)CC2)cc1)C1CCCC1,"3,4,15,33,36,39,49,118,119,123,130,138,212,233,250,261,268,289,301,322,356,360,390,408,412,452,455,519,524,555,595,622,636,674,695,700,713,714,718,726,760,807,823,849,874,875,888,890,909,915,926,974,996,1019"
8517,105.3,O=C([O-])c1cc([O-])c2C(=O)c3c(O[C@H]4[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O4)cccc3[C@H]([C@H]3c4c(c([O-])cc(C(=O)[O-])c4)C(=O)c4c(O[C@H]5[C@@H](O)[C@H](O)[C@H](O)[C@H](CO)O5)cccc34)c2c1,"3,13,15,64,80,104,154,166,202,210,222,233,271,272,299,314,356,361,371,378,386,429,452,463,489,492,524,544,587,610,650,656,662,681,695,696,715,723,726,740,780,807,820,836,849,875,879,893,897,898,922,946,953,1019"
7021,21.2,S(=O)([O-])(=NC(=O)NC1CCCCC1)c1ccc(CCN2C(=O)C(C)(C)c3c(C2=O)cc(OC)cc3)cc1,"2,4,16,21,33,36,80,84,121,128,132,142,161,219,250,255,285,301,307,310,314,319,322,337,343,350,352,356,387,428,452,512,538,559,588,610,631,642,650,695,715,718,725,726,730,748,749,774,781,798,807,838,841,846,849,858,875,879,890,893,926,935,948,956,1019"
2932,-2.7,O=C([C@@H](O)c1cc(OC)c(O)cc1)c1cc(OC)c(O)cc1,"1,27,33,144,215,227,249,341,356,361,386,428,451,504,512,520,578,583,599,614,650,673,695,726,807,829,841,849,875,893,946,963"
2402,1.7,O=C1C(=O)c2c(ccc3C(C)(C)CCCc23)C=C1C(C)C,"1,4,33,36,54,57,65,84,138,168,172,250,283,314,325,353,356,361,367,370,424,444,452,516,531,598,599,614,650,714,723,726,849,877,926,953,956"
6625,76.1,O=C1C(C)=C(C)C[C@@H]([C@@]2(C)O[C@H](O)C34O[C@](O)([C@@H]5[C@@H]([C@@]6(C)C(=O)CC=CC6=CC5)CC3)CCC24)O1,"16,29,33,34,36,46,47,64,69,104,130,138,159,231,233,237,238,250,260,267,301,314,321,356,367,398,478,487,512,519,529,531,546,547,552,568,578,598,604,611,626,650,656,667,698,706,721,750,757,764,771,792,807,831,844,849,914,926,932,989,1019"
6662,29.3,ClCC(=O)[C@]1(OC(=O)CC)[C@H](C)C[C@@H]2[C@]1(C)C[C@@H](O)[C@@]1(F)[C@]3(C)C([C@H](F)C[C@@H]21)=CC(=O)C=C3,"22,32,33,36,80,84,85,129,170,175,233,250,251,268,285,294,314,356,362,403,412,414,424,434,519,532,534,547,593,611,616,650,655,659,667,679,693,695,748,750,753,760,767,781,787,804,807,826,835,836,849,866,893,898,904,926,951,967,973,997,1002,1019"
2290,0.5,O=C(O[C@@]1([C@H](C)C[N+@@H](C)CCC1)c1ccccc1)CC,"91,140,147,457,807,844"
2320,-0.6,O=C1[C@H](C[N+H]2CCOCC2)CCc2[nH]c(C)c(CC)c12,"91,140,147,457,807,844"
5589,26.0,O=C1C=2[C@@](C)([C@@H]3[C@@H]([C@H]4[C@](C)([C@H]([C@@H](/C=C\[C@H](C(C)C)CC)C)CC4)CC3)C1)CCC(=O)C=2,"1,7,8,29,33,36,80,84,88,105,110,116,132,138,156,216,231,242,243,250,283,294,301,314,356,370,453,470,479,519,520,529,531,562,595,600,622,632,650,687,694,714,749,751,793,841,849,860,897,926,927,978,987,1019"
3567,4.2,C(\c1sccc1)(/c1sccc1)=C\1/C[N+]2(C)[C@H](CC/1)CCCC2,"4,14,30,33,64,79,230,241,301,321,345,356,367,383,419,423,426,460,543,575,578,606,675,679,692,714,721,726,787,807,849,890,895,915,926,927,986,1012,1019"
2968,-2.8,ClCCN(CCCl)c1ccc(C[C@@H]([N+H3])C(=O)[O-])cc1,"91,140,147,457,807,844"
6574,24.5,O=C1[C@@H]2[C@@](C)([C@@H]3C([C@@]4(O)[C@@](C)([C@@H]([C@](O)([C@H](O)CC[C@@H](CO)C)C)CC4)CC3)=C1)C[C@@H](O)[C@H](O)C2,"1,33,36,80,84,93,114,130,138,173,177,198,222,227,233,250,254,268,283,301,314,321,356,367,392,412,414,419,453,462,482,504,516,526,548,555,593,599,642,650,670,679,697,699,702,739,752,781,807,826,849,865,883,884,926,946,1019"
8107,67.7,O(C[C@@H]1[C@H](O)[C@@H](OC)[C@H](O)[C@H](O[C@@H]2C[C@]3(O)[C@@](C)([C@@H]4[C@@H]([C@]5(O)[C@@](C)([C@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)O1)[C@@H]1[C@H](C)O[C@H](O)C[C@@H]1O,"9,33,36,57,67,68,80,84,109,112,119,124,130,138,233,245,250,263,268,285,298,299,301,313,314,324,336,356,357,388,412,426,441,443,449,451,463,472,476,485,493,519,521,529,555,574,609,610,637,650,656,679,682,687,694,695,699,722,776,782,805,807,811,817,823,841,849,854,857,869,897,912,926,937,953,1008,1019"
6609,8.9,O([C@H]1[C@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H]([N+H2]C)[C@@](O)(C)CO2)[C@H]([N+H3])C[C@H]1[N+H3])[C@H]1[C@H]([N+H3])CC[C@H]([C@@H]([N+H2]C)C)O1,"91,140,147,457,807,844"
7826,35.4,O([C@H](C)[C@@]1(O)[C@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3[C@@](O)([C@@]2(O)CC1)CC=C1[C@]3(C)CC[C@@H](O)C1)C(=O)c1cnccc1,"1,19,31,33,36,49,61,64,69,102,106,113,121,130,138,145,175,176,177,190,231,233,249,250,252,268,277,283,284,289,301,329,356,361,378,389,437,439,478,504,511,562,579,590,650,668,682,694,695,696,726,757,775,781,787,793,806,807,821,823,835,842,844,849,850,860,874,878,881,893,926,938,957,961,986,1009,1019,1021"
4572,1.9,S(=O)(=O)(CC)c1c(N)cc(OC)c(C(=O)NC[C@H]2[N+@@H](CC)CCC2)c1,"91,140,147,457,807,844"
1255,-4.3,O=C(NCCC(=O)[O-])[C@@H](O)C(CO)(C)C,"1,33,80,114,115,128,197,202,222,227,257,303,358,363,392,423,428,506,540,573,650,667,715,735,785,807,893"
3696,3.9,O=CN1CCC[N+H]2[C@@H]([C@@H](O)CC)C=CC[C@H]2CC(=O)NCCCC1,"91,140,147,457,807,844"
1587,-5.1,O=C(OCC)[C@@]([N+H3])(Cc1cc(O)c(O)cc1)C,"91,140,147,457,807,844"
1877,-1.9,C[N+@H]1Cc2c([C@H](c3ccccc3)OCC1)cccc2,"91,140,147,457,807,844"
5328,67.3,O=C(C)[C@@H]1[C@H]2[C@](C)([C@@H]3[C@](C)([C@]4(C)[C@@H]([C@]5(C)[C@@H](C(C)(C)CCC5)CC4)CC3)CC2)CC1,"4,33,36,72,126,138,157,175,208,209,250,267,287,301,310,337,367,412,453,478,507,519,527,529,555,632,650,679,807,889,893,926,927,1004,1017,1019"
6954,43.7,O(C)[C@H]1[C@@H](O)[C@H](C)O[C@H](O[C@H]2C[C@@H]3[C@@](C)([C@H]4[C@@H]([C@]5(O)[C@@](C)([C@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)C1,"20,33,36,57,67,75,84,109,119,130,138,144,214,233,245,250,268,285,301,313,314,324,336,356,357,368,412,426,441,449,453,463,485,493,519,528,529,550,555,562,589,595,609,650,656,682,687,695,699,722,745,754,776,798,805,807,811,841,849,897,926,927,937,956,964,1008,1019"
4619,7.5,Fc1c([C@@H](C(=O)C2CC2)[N+@@H]2Cc3c(sc(OC(=O)C)c3)CC2)cccc1,"91,140,147,457,807,844"
1962,-3.4,O(C)c1cc(N[C@H](CCC[N+H3])C)c2ncccc2c1,"91,140,147,457,807,844"
3665,3.8,O=C(N(c1ccccc1)C1CC[N+H]([C@@H](Cc2ccccc2)C)CC1)C,"91,140,147,457,807,844"
